Date,Site ID,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Daily Obs Count,AQS Parameter Description,County FIPS Code,County,Site Latitude,Site Longitude
09/20/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/21/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/22/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/23/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/24/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/25/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/26/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/27/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/28/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/29/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
09/30/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/01/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/02/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/03/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/04/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/05/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/06/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/07/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/08/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/09/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/10/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/11/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/12/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/13/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/14/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/15/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/16/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/17/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/18/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/19/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/20/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/21/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/22/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/23/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/24/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/25/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/26/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/27/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/28/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/29/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/30/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
10/31/2023,490352005,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/01/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/02/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/03/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/04/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/05/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/06/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/07/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/08/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/09/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/10/2023,490352005,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/11/2023,490352005,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/12/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/13/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/14/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/15/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/16/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/17/2023,490352005,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/18/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/19/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/20/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/21/2023,490352005,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/22/2023,490352005,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/23/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/24/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/25/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/26/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/27/2023,490352005,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/28/2023,490352005,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/29/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
11/30/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/01/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/02/2023,490352005,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/03/2023,490352005,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/04/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/05/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/06/2023,490352005,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/07/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/08/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/09/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/10/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/11/2023,490352005,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/12/2023,490352005,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/13/2023,490352005,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/14/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/15/2023,490352005,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/16/2023,490352005,0.9,ppm,10,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/17/2023,490352005,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/18/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/19/2023,490352005,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/20/2023,490352005,1.0,ppm,11,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/21/2023,490352005,1.0,ppm,11,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/22/2023,490352005,0.9,ppm,10,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/23/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/24/2023,490352005,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/25/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/26/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/27/2023,490352005,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/28/2023,490352005,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/29/2023,490352005,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/30/2023,490352005,0.9,ppm,10,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
12/31/2023,490352005,0.9,ppm,10,24,Carbon monoxide,35,Salt Lake,40.598056,-111.894167
01/01/2023,490353006,0.3,ppm,3,19,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/02/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/03/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/04/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/05/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/06/2023,490353006,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/07/2023,490353006,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/08/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/09/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/10/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/11/2023,490353006,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/12/2023,490353006,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/13/2023,490353006,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/14/2023,490353006,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/15/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/16/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/17/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/18/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/19/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/20/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/21/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/22/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/23/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/24/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/25/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/26/2023,490353006,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/27/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/28/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/29/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/30/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
01/31/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/01/2023,490353006,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/02/2023,490353006,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/03/2023,490353006,0.8,ppm,9,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/04/2023,490353006,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/05/2023,490353006,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/06/2023,490353006,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/07/2023,490353006,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/08/2023,490353006,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/09/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/10/2023,490353006,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/11/2023,490353006,0.7,ppm,8,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/12/2023,490353006,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/13/2023,490353006,0.6,ppm,7,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/14/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/15/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/16/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/17/2023,490353006,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/18/2023,490353006,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/19/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/20/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/21/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/22/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/23/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/24/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/25/2023,490353006,0.4,ppm,5,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/26/2023,490353006,0.5,ppm,6,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/27/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
02/28/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/01/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/02/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/03/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/04/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/05/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/06/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/07/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/08/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/09/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/10/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/11/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/12/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/13/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/14/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/15/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/16/2023,490353006,0.3,ppm,3,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/17/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/18/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/19/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/20/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/21/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/22/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/23/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/24/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/25/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/26/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/27/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/28/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/29/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/30/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
03/31/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/01/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/02/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/03/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/04/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/05/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/06/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/07/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/08/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/09/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/10/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/11/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/12/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/13/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/14/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/15/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/16/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/17/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/18/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/19/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/20/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/21/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/22/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/23/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/24/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/25/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/26/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/27/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/28/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/29/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
04/30/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/01/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/02/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/03/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/04/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/05/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/06/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/07/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/08/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/09/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/10/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/11/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/12/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/13/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/14/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/15/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/16/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/17/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/18/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/19/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/20/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/21/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/22/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/23/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/24/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/25/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/26/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/27/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/28/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/29/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/30/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
05/31/2023,490353006,0.2,ppm,2,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/01/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/02/2023,490353006,0.1,ppm,1,15,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/03/2023,490353006,0.0,ppm,0,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/04/2023,490353006,0.0,ppm,0,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/05/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/06/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/07/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/08/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/09/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/10/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/11/2023,490353006,0.0,ppm,0,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/12/2023,490353006,0.0,ppm,0,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
06/13/2023,490353006,0.1,ppm,1,24,Carbon monoxide,35,Salt Lake,40.736389,-111.872222
